5104613;2;48;PHOTOCARDS ONE;1;21.00;5.20;1.00;39.67;20.00;31.73;1;50357
5104613;2;2;ARCHIVADOR ONE;1;21.00;5.20;5.00;8.26;20.00;6.61;1;50358
5104316;1;1;PSICOLOGIA:50 C;14;4.00;0.50;2.90;2.79;20.00;2.23;14;50533
5104316;1;1;PSICO CUER ALAM;9;4.00;0.50;2.90;2.79;20.00;2.23;9;50531
5104316;2;1;S & STACK DORA;151;4.00;0.50;4.80;4.62;30.00;3.23;151;78002
5104316;2;1;S & STACK WINNI;152;4.00;0.50;4.80;4.62;30.00;3.23;152;78002
5104316;2;1;S & PUZZLE CARS;47;4.00;0.50;4.80;4.62;30.00;3.23;47;78002
5104316;1;1;CASA CAMPO ANUA;13;4.00;0.50;4.20;4.04;20.00;3.23;13;50141
5104316;2;1;S & STACK CARS;156;4.00;0.50;4.80;4.62;30.00;3.23;156;78002
5104316;1;1;PEGO Y DESCUBR2;3;4.00;0.50;2.50;2.40;20.00;1.92;3;49973
5104316;1;1;PEGO Y DESCUBR2;4;4.00;0.50;2.50;2.40;20.00;1.92;4;49973
5104316;1;1;MUNDO SILVANIT2;3;4.00;0.50;2.50;2.40;20.00;1.92;3;49974
5104316;1;1;MUNDO SILVANIT2;4;4.00;0.50;2.50;2.40;20.00;1.92;4;49974
5104316;1;2;PREV GUIA SALUD;163;4.00;0.50;2.10;4.04;20.00;3.23;163;50066
5104316;2;1;S & STACK LA CA;171;4.00;0.50;4.80;4.62;30.00;3.23;171;78002
5104316;2;1;S & PUZZLE DORA;55;4.00;0.50;4.80;4.62;30.00;3.23;55;78002
5104316;2;1;S & STACK HORA;178;4.00;0.50;4.80;4.62;30.00;3.23;178;78002
5104316;1;2;EG SUDOKU 250 M;7;4.00;0.50;6.00;11.54;20.00;9.23;7;54629
5104316;2;1;S & STACK DINOT;177;4.00;0.50;4.80;4.62;30.00;3.23;177;78002
5104316;2;2;S & STACK MONST;166;4.00;0.50;4.80;9.23;30.00;6.46;166;78002
5104316;1;2;SOPARAMA;325;4.00;0.50;1.90;3.65;20.00;2.92;325;47101
5104316;2;1;S & PUZZLE MONS;53;4.00;0.50;4.80;4.62;30.00;3.23;53;78002
5104316;2;2;S & STACK DORAE;170;4.00;0.50;4.80;9.23;30.00;6.46;170;78002
5104316;1;2;33 CRUZADAS;763;4.00;0.50;1.40;2.69;20.00;2.15;763;38660
5105494;1;5;VOGUE ESPAÑA;302;4.00;0.50;3.50;16.83;20.00;13.46;302;77270
5105494;1;5;GLAMOUR;127;4.00;0.50;1.80;8.65;20.00;6.92;127;77280
5105494;1;1;MI CASA;223;4.00;0.50;2.00;1.92;20.00;1.54;223;87352
5105494;1;7;CLARA;249;4.00;0.50;2.50;16.83;20.00;13.46;249;13850
5105494;1;2;GLAMOUR REGALO;127;4.00;0.50;3.00;5.77;20.00;4.62;127;77286
5105494;1;4;CLARA POCKET;249;4.00;0.50;1.50;5.77;20.00;4.62;249;53850
5105494;1;1;IN STYLE POCKET;105;;;2.50;;;;105;32909
5105494;1;2;ELLE POCKET;320;4.00;0.50;1.90;3.65;20.00;2.92;320;68080
5105494;1;1;PACK CLARA;249;4.00;0.50;3.95;3.80;20.00;3.04;249;43850
5105494;1;1;TOP AUTO;283;4.00;0.50;2.80;2.69;20.00;2.15;283;77545
5105494;1;1;ANDROID PARA PR;5;4.00;0.50;5.95;5.72;20.00;4.58;5;43259
5105494;1;1;CASA Y CAMPO;229;4.00;0.50;3.50;3.37;20.00;2.69;229;50050
5105494;1;1;SCUOLA UI CUCIN;1;4.00;0.50;2.50;2.40;20.00;1.92;1;50044
5105494;1;1;PACK IN STYLE;105;;;4.95;;;;105;53001
5105494;1;7;LECTURAS;3187;4.00;0.50;1.50;10.10;20.00;8.08;3187;62330
5105494;1;2;LECTURAS POCKET;3187;4.00;0.50;1.00;1.92;20.00;1.54;3187;62343
5105494;2;100;SOBRES KUKUKUMU;1;21.00;5.20;0.60;49.59;20.00;39.67;1;49696
5105045;1;1;GANCHILLO F.2ED;85;4.00;0.50;4.95;4.76;20.00;3.81;85;90583
5105045;1;1;COMIC STAR WARS;14;4.00;0.50;9.99;9.61;20.00;7.68;14;47198
5105045;1;1;C .ALDEA MED. 1ED;9;4.00;0.50;6.99;6.72;20.00;5.38;9;90599
5105045;1;1;COLLECTOR EDI2;87;21.00;5.20;17.95;14.83;20.00;11.87;87;49373
5108322;1;5;MIA;1388;4.00;0.50;1.20;5.77;20.00;4.62;1388;350
5108322;1;6;QUIZ;1904;4.00;0.50;2.50;14.42;20.00;11.54;1904;69602
5108322;1;2;MAESTRA INFANTI;113;4.00;0.50;3.90;7.50;20.00;6.00;113;47149
