5108322;2;50;SOBRES BARBIE G;1;21.00;5.20;0.60;24.80;20.00;19.84;1;50403
5096153;1;6;MIA;1384;4.00;0.50;1.20;6.92;20.00;5.54;1384;350
5096153;1;6;OUIZ;1900;4.00;0.50;2.50;14.42;20.00;11.54;1900;69602
5096153;1;2;COMPUTER HOY;378;4.00;0.50;1.99;3.83;20.00;3.06;378;22602
5096153;1;1;MOTOR CLASICO.;302;4.00;0.50;5.50;5.29;20.00;4.23;302;99061
5096153;1;1;SPEAK UP DVD.;332;;;17.95;;;;332;32878
5096153;1;1;RUNNER'S WORLD;134;4.00;0.50;3.80;3.65;20.00;2.92;134;6502
5096153;1;5;EL JUEVES;1870;4.00;0.50;2.50;12.02;20.00;9.62;1870;602
5096153;1;4;SEMANA POCKET;3817;4.00;0.50;1.00;3.85;20.00;3.08;3817;47634
5096153;1;5;T.P. ESPAÑA;2452;4.00;0.50;1.20;5.77;20.00;4.62;2452;60903
5096153;1;2;SUPER TELE ESPA;1098;4.00;0.50;1.50;2.88;20.00;2.31;1098;14903
5096153;1;2;LECTURAS POCKET;3184;4.00;0.50;1.00;1.92;20.00;1.54;3184;62343
5096153;1;1;DIEZ MIN POCKET;3215;4.00;0.50;1.00;0.96;20.00;0.77;3215;81810
5096153;1;1;AUTOBILD;381;4.00;0.50;1.30;1.25;20.00;1.00;381;57097
5096153;1;1;EL JUEVES PACK;1870;4.00;0.50;4.95;4.76;20.00;3.81;1870;32604
5096153;1;1;LEC+CHARMS;3184;;;3.95;;;;3184;62338
5096153;1;1;DIEZ MIN REGALO;3215;;;4.95;;;;3215;11810
5096153;1;4;DIEZ MINUTOS;3215;4.00;0.50;1.80;6.92;20.00;5.54;3215;1810
5096153;1;5;LOVE;83;4.00;0.50;1.80;8.65;20.00;6.92;83;74800
5096153;1;3;GRAZIA;7;4.00;0.50;1.00;2.88;20.00;2.31;7;57292
5096153;1;7;LECTURAS;3184;4.00;0.50;1.50;10.10;20.00;8.08;3184;62330
